kra17 kra79
5347.82 2.46615e-15 2.60723e-15
5353.17 2.46725e-15 2.60861e-15
5358.52 2.46834e-15 2.61e-15
5363.88 2.46944e-15 2.61139e-15
5369.25 2.47054e-15 2.61278e-15
5374.61 2.47164e-15 2.61417e-15
5379.99 2.47274e-15 2.61555e-15
5385.37 2.47385e-15 2.61694e-15
5390.75 2.47495e-15 2.61833e-15
5396.15 2.47605e-15 2.61972e-15
5401.54 2.47716e-15 2.62111e-15
5406.94 2.47827e-15 2.6225e-15
5412.35 2.47938e-15 2.62389e-15
5417.76 2.48048e-15 2.62528e-15
5423.18 2.4816e-15 2.62667e-15
5428.6 2.48271e-15 2.62807e-15
5434.03 2.48382e-15 2.62946e-15
5439.47 2.48493e-15 2.63085e-15
5444.91 2.48605e-15 2.63224e-15
5450.35 2.48716e-15 2.63363e-15
5455.8 2.48828e-15 2.63502e-15
5461.26 2.4894e-15 2.63642e-15
5466.72 2.49052e-15 2.63781e-15
5472.18 2.49164e-15 2.6392e-15
5477.66 2.49276e-15 2.6406e-15
5483.13 2.49388e-15 2.64199e-15
5488.62 2.49501e-15 2.64338e-15
5494.11 2.49613e-15 2.64478e-15
5499.6 2.49726e-15 2.64617e-15
5505.1 2.49838e-15 2.64757e-15
5510.6 2.49951e-15 2.64896e-15
5516.12 2.50064e-15 2.65036e-15
5521.63 2.50177e-15 2.65175e-15
5527.15 2.5029e-15 2.65315e-15
5532.68 2.50404e-15 2.65454e-15
5538.21 2.50517e-15 2.65594e-15
5543.75 2.50631e-15 2.65733e-15
5549.3 2.50744e-15 2.65873e-15
5554.84 2.50858e-15 2.66013e-15
5560.4 2.50972e-15 2.66152e-15
5565.96 2.51086e-15 2.66292e-15
5571.53 2.512e-15 2.66432e-15
5577.1 2.51314e-15 2.66572e-15
5582.67 2.51428e-15 2.66711e-15
5588.26 2.51543e-15 2.66851e-15
5593.85 2.51657e-15 2.66991e-15
5599.44 2.51772e-15 2.67131e-15
5605.04 2.51887e-15 2.67271e-15
5610.64 2.52002e-15 2.67411e-15
5616.25 2.52117e-15 2.67551e-15
5621.87 2.52232e-15 2.67691e-15
5627.49 2.52347e-15 2.6783e-15
5633.12 2.52462e-15 2.6797e-15
5638.75 2.52578e-15 2.6811e-15
5644.39 2.52693e-15 2.68251e-15
5650.04 2.52809e-15 2.68391e-15
5655.69 2.52925e-15 2.68531e-15
5661.34 2.53041e-15 2.68671e-15
5667 2.53157e-15 2.68811e-15
5672.67 2.53273e-15 2.68951e-15
5678.34 2.53389e-15 2.69091e-15
5684.02 2.53506e-15 2.69231e-15
5689.71 2.53622e-15 2.69372e-15
5695.39 2.53739e-15 2.69512e-15
5701.09 2.53855e-15 2.69652e-15
5706.79 2.53972e-15 2.69792e-15
5712.5 2.54089e-15 2.69933e-15
5718.21 2.54206e-15 2.70073e-15
5723.93 2.54323e-15 2.70213e-15
5729.65 2.54441e-15 2.70354e-15
5735.38 2.54558e-15 2.70494e-15
5741.12 2.54676e-15 2.70635e-15
5746.86 2.54793e-15 2.70775e-15
5752.61 2.54911e-15 2.70915e-15
5758.36 2.55029e-15 2.71056e-15
5764.12 2.55147e-15 2.71196e-15
5769.88 2.55265e-15 2.71337e-15
5775.65 2.55384e-15 2.71477e-15
5781.43 2.55502e-15 2.71618e-15
5787.21 2.5562e-15 2.71759e-15
5793 2.55739e-15 2.71899e-15
5798.79 2.55858e-15 2.7204e-15
5804.59 2.55977e-15 2.72181e-15
5810.39 2.56096e-15 2.72321e-15
5816.2 2.56215e-15 2.72462e-15
5822.02 2.56334e-15 2.72603e-15
5827.84 2.56453e-15 2.72743e-15
5833.67 2.56573e-15 2.72884e-15
5839.5 2.56692e-15 2.73025e-15
5845.34 2.56812e-15 2.73166e-15
5851.19 2.56932e-15 2.73307e-15
5857.04 2.57052e-15 2.73447e-15
5862.89 2.57172e-15 2.73588e-15
5868.76 2.57292e-15 2.73729e-15
5874.63 2.57412e-15 2.7387e-15
5880.5 2.57532e-15 2.74011e-15
5886.38 2.57653e-15 2.74152e-15
5892.27 2.57774e-15 2.74293e-15
5898.16 2.57894e-15 2.74434e-15
5904.06 2.58015e-15 2.74575e-15
5909.96 2.58136e-15 2.74716e-15
5915.87 2.58257e-15 2.74857e-15
5921.79 2.58379e-15 2.74998e-15
5927.71 2.585e-15 2.75139e-15
5933.64 2.58622e-15 2.7528e-15
5939.57 2.58743e-15 2.75421e-15
5945.51 2.58865e-15 2.75563e-15
5951.46 2.58987e-15 2.75704e-15
5957.41 2.59109e-15 2.75845e-15
5963.37 2.59231e-15 2.75986e-15
5969.33 2.59353e-15 2.76127e-15
5975.3 2.59475e-15 2.76269e-15
5981.27 2.59598e-15 2.7641e-15
5987.25 2.5972e-15 2.76551e-15
5993.24 2.59843e-15 2.76692e-15
5999.23 2.59966e-15 2.76834e-15
6005.23 2.60071e-15 2.75423e-15
6011.24 2.60174e-15 2.75566e-15
6017.25 2.60276e-15 2.7571e-15
6023.27 2.60379e-15 2.75854e-15
6029.29 2.60482e-15 2.75997e-15
6035.32 2.60585e-15 2.76141e-15
6041.36 2.60688e-15 2.76285e-15
6047.4 2.60792e-15 2.76428e-15
6053.44 2.60895e-15 2.76572e-15
6059.5 2.60998e-15 2.76716e-15
6065.56 2.61102e-15 2.7686e-15
6071.62 2.61205e-15 2.77004e-15
6077.69 2.61309e-15 2.77148e-15
6083.77 2.61413e-15 2.77292e-15
6089.86 2.61517e-15 2.77436e-15
6095.95 2.61621e-15 2.7758e-15
6102.04 2.61725e-15 2.77724e-15
6108.14 2.6183e-15 2.77868e-15
6114.25 2.61934e-15 2.78012e-15
6120.37 2.62038e-15 2.78157e-15
6126.49 2.62143e-15 2.78301e-15
6132.61 2.62248e-15 2.78445e-15
6138.75 2.62352e-15 2.7859e-15
6144.88 2.62457e-15 2.78734e-15
6151.03 2.62562e-15 2.78879e-15
6157.18 2.62667e-15 2.79023e-15
6163.34 2.62773e-15 2.79168e-15
6169.5 2.62878e-15 2.79312e-15
6175.67 2.62983e-15 2.79457e-15
6181.85 2.63089e-15 2.79601e-15
6188.03 2.63195e-15 2.79746e-15
6194.22 2.633e-15 2.79891e-15
6200.41 2.63406e-15 2.80035e-15
6206.61 2.63512e-15 2.8018e-15
6212.82 2.63618e-15 2.80325e-15
6219.03 2.63724e-15 2.8047e-15
6225.25 2.63831e-15 2.80615e-15
6231.47 2.63937e-15 2.8076e-15
6237.71 2.64043e-15 2.80905e-15
6243.94 2.6415e-15 2.8105e-15
6250.19 2.64257e-15 2.81195e-15
6256.44 2.64364e-15 2.8134e-15
6262.69 2.6447e-15 2.81485e-15
6268.96 2.64577e-15 2.8163e-15
6275.23 2.64685e-15 2.81776e-15
6281.5 2.64792e-15 2.81921e-15
6287.78 2.64899e-15 2.82066e-15
6294.07 2.65007e-15 2.82212e-15
6300.36 2.65114e-15 2.82357e-15
6306.66 2.65222e-15 2.82502e-15
6312.97 2.6533e-15 2.82648e-15
6319.28 2.65437e-15 2.82793e-15
6325.6 2.65545e-15 2.82939e-15
6331.93 2.65653e-15 2.83085e-15
6338.26 2.65762e-15 2.8323e-15
6344.6 2.6587e-15 2.83376e-15
6350.94 2.65978e-15 2.83522e-15
6357.29 2.66087e-15 2.83667e-15
6363.65 2.66196e-15 2.83813e-15
6370.02 2.66304e-15 2.83959e-15
6376.39 2.66413e-15 2.84105e-15
6382.76 2.66522e-15 2.84251e-15
6389.15 2.66631e-15 2.84397e-15
6395.53 2.6674e-15 2.84543e-15
6401.93 2.6685e-15 2.84689e-15
6408.33 2.66959e-15 2.84835e-15
6414.74 2.67068e-15 2.84981e-15
6421.15 2.67178e-15 2.85127e-15
6427.58 2.67288e-15 2.85273e-15
6434 2.67398e-15 2.85419e-15
6440.44 2.67508e-15 2.85566e-15
6446.88 2.67618e-15 2.85712e-15
6453.32 2.67728e-15 2.85858e-15
6459.78 2.67838e-15 2.86005e-15
6466.24 2.67948e-15 2.86151e-15
6472.7 2.68059e-15 2.86297e-15
6479.18 2.6817e-15 2.86444e-15
6485.66 2.6828e-15 2.8659e-15
6492.14 2.68391e-15 2.86737e-15
6498.63 2.68502e-15 2.86884e-15
6505.13 2.68613e-15 2.8703e-15
6511.64 2.68724e-15 2.87177e-15
6518.15 2.68835e-15 2.87324e-15
6524.67 2.68947e-15 2.8747e-15
6531.19 2.69058e-15 2.87617e-15
6537.72 2.6917e-15 2.87764e-15
6544.26 2.69282e-15 2.87911e-15
6550.81 2.69393e-15 2.88058e-15
6557.36 2.69505e-15 2.88205e-15
6563.91 2.69617e-15 2.88352e-15
6570.48 2.6973e-15 2.88499e-15
6577.05 2.69842e-15 2.88646e-15
6583.62 2.69954e-15 2.88793e-15
6590.21 2.70067e-15 2.8894e-15
6596.8 2.70179e-15 2.89087e-15
6603.4 2.70292e-15 2.89234e-15
6610 2.70405e-15 2.89381e-15
6616.61 2.70518e-15 2.89529e-15
6623.23 2.70631e-15 2.89676e-15
6629.85 2.70744e-15 2.89823e-15
6636.48 2.70857e-15 2.89971e-15
6643.11 2.70971e-15 2.90118e-15
6649.76 2.71084e-15 2.90266e-15
6656.41 2.71198e-15 2.90413e-15
6663.06 2.71312e-15 2.90561e-15
6669.73 2.71426e-15 2.90708e-15
6676.4 2.7154e-15 2.90856e-15
6683.07 2.71654e-15 2.91004e-15
6689.76 2.71768e-15 2.91151e-15
6696.45 2.71882e-15 2.91299e-15
6703.14 2.71997e-15 2.91447e-15
6709.85 2.72111e-15 2.91595e-15
6716.56 2.72226e-15 2.91742e-15
6723.27 2.72341e-15 2.9189e-15
6730 2.72455e-15 2.92038e-15
6736.73 2.7257e-15 2.92186e-15
6743.46 2.72686e-15 2.92334e-15
6750.21 2.72801e-15 2.92482e-15
6756.96 2.72916e-15 2.9263e-15
6763.71 2.73032e-15 2.92778e-15
6770.48 2.73147e-15 2.92926e-15
6777.25 2.73263e-15 2.93075e-15
6784.02 2.73379e-15 2.93223e-15
6790.81 2.73495e-15 2.93371e-15
6797.6 2.73611e-15 2.93519e-15
6804.4 2.73727e-15 2.93668e-15
6811.2 2.73843e-15 2.93816e-15
6818.01 2.73959e-15 2.93964e-15
6824.83 2.74076e-15 2.94113e-15
6831.66 2.74193e-15 2.94261e-15
6838.49 2.74309e-15 2.9441e-15
6845.33 2.74426e-15 2.94558e-15
6852.17 2.74543e-15 2.94707e-15
6859.02 2.7466e-15 2.94856e-15
6865.88 2.74777e-15 2.95004e-15
6872.75 2.74895e-15 2.95153e-15
6879.62 2.75012e-15 2.95302e-15
6886.5 2.7513e-15 2.9545e-15
6893.39 2.75247e-15 2.95599e-15
6900.28 2.75365e-15 2.95748e-15
6907.18 2.75483e-15 2.95897e-15
6914.09 2.75601e-15 2.96046e-15
6921 2.75719e-15 2.96195e-15
6927.92 2.75837e-15 2.96344e-15
6934.85 2.75956e-15 2.96493e-15
6941.79 2.76074e-15 2.96642e-15
6948.73 2.76193e-15 2.96791e-15
6955.68 2.76312e-15 2.9694e-15
6962.63 2.76431e-15 2.97089e-15
6969.59 2.7655e-15 2.97238e-15
6976.56 2.76669e-15 2.97388e-15
6983.54 2.76788e-15 2.97537e-15
6990.52 2.76907e-15 2.97686e-15
6997.51 2.77027e-15 2.97836e-15
7004.51 2.77134e-15 2.97985e-15
7011.52 2.77236e-15 2.98134e-15
7018.53 2.77337e-15 2.98284e-15
7025.55 2.77439e-15 2.98433e-15
7032.57 2.77541e-15 2.98583e-15
7039.6 2.77643e-15 2.98732e-15
7046.64 2.77745e-15 2.98882e-15
7053.69 2.77847e-15 2.99032e-15
7060.74 2.77949e-15 2.99181e-15
7067.81 2.78051e-15 2.99331e-15
7074.87 2.78154e-15 2.99481e-15
7081.95 2.78256e-15 2.99631e-15
7089.03 2.78359e-15 2.9978e-15
7096.12 2.78461e-15 2.9993e-15
7103.22 2.78564e-15 3.0008e-15
7110.32 2.78667e-15 3.0023e-15
7117.43 2.7877e-15 3.0038e-15
7124.55 2.78873e-15 3.0053e-15
7131.67 2.78976e-15 3.0068e-15
7138.8 2.7908e-15 3.0083e-15
7145.94 2.79183e-15 3.0098e-15
7153.09 2.79287e-15 3.0113e-15
7160.24 2.7939e-15 3.0128e-15
7167.4 2.79494e-15 3.01431e-15
7174.57 2.79598e-15 3.01581e-15
7181.74 2.79702e-15 3.01731e-15
7188.92 2.79806e-15 3.01881e-15
7196.11 2.7991e-15 3.02032e-15
7203.31 2.80014e-15 3.02182e-15
7210.51 2.80119e-15 3.02332e-15
7217.72 2.80223e-15 3.02483e-15
7224.94 2.80328e-15 3.02633e-15
7232.17 2.80432e-15 3.02784e-15
7239.4 2.80537e-15 3.02934e-15
7246.64 2.80642e-15 3.03085e-15
7253.88 2.80747e-15 3.03236e-15
7261.14 2.80852e-15 3.03386e-15
7268.4 2.80957e-15 3.03537e-15
7275.67 2.81062e-15 3.03688e-15
7282.94 2.81168e-15 3.03838e-15
7290.23 2.81273e-15 3.03989e-15
7297.52 2.81379e-15 3.0414e-15
7304.81 2.81485e-15 3.04291e-15
7312.12 2.8159e-15 3.04442e-15
7319.43 2.81696e-15 3.04593e-15
7326.75 2.81802e-15 3.04744e-15
7334.08 2.81908e-15 3.04895e-15
7341.41 2.82015e-15 3.05046e-15
7348.75 2.82121e-15 3.05197e-15
7356.1 2.82228e-15 3.05348e-15
7363.46 2.82334e-15 3.05499e-15
7370.82 2.82441e-15 3.0565e-15
7378.19 2.82548e-15 3.05801e-15
7385.57 2.82654e-15 3.05953e-15
7392.95 2.82761e-15 3.06104e-15
7400.35 2.82868e-15 3.06255e-15
7407.75 2.82976e-15 3.06406e-15
7415.16 2.83083e-15 3.06558e-15
7422.57 2.8319e-15 3.06709e-15
7429.99 2.83298e-15 3.06861e-15
7437.42 2.83406e-15 3.07012e-15
7444.86 2.83513e-15 3.07164e-15
7452.31 2.83621e-15 3.07315e-15
7459.76 2.83729e-15 3.07467e-15
7467.22 2.83837e-15 3.07618e-15
7474.69 2.83945e-15 3.0777e-15
7482.16 2.84054e-15 3.07922e-15
7489.64 2.84162e-15 3.08073e-15
7497.13 2.8427e-15 3.08225e-15
7504.63 2.84379e-15 3.08377e-15
7512.13 2.84488e-15 3.08529e-15
7519.65 2.84597e-15 3.0868e-15
7527.17 2.84706e-15 3.08832e-15
7534.69 2.84815e-15 3.08984e-15
7542.23 2.84924e-15 3.09136e-15
7549.77 2.85033e-15 3.09288e-15
7557.32 2.85142e-15 3.0944e-15
7564.88 2.85252e-15 3.09592e-15
7572.44 2.85361e-15 3.09744e-15
7580.01 2.85471e-15 3.09896e-15
7587.59 2.85581e-15 3.10049e-15
7595.18 2.85691e-15 3.10201e-15
7602.78 2.85801e-15 3.10353e-15
7610.38 2.85911e-15 3.10505e-15
7617.99 2.86021e-15 3.10657e-15
7625.61 2.86132e-15 3.1081e-15
7633.23 2.86242e-15 3.10962e-15
7640.87 2.86353e-15 3.11114e-15
7648.51 2.86463e-15 3.11267e-15
7656.16 2.86574e-15 3.11419e-15
7663.81 2.86685e-15 3.11572e-15
7671.48 2.86796e-15 3.11724e-15
7679.15 2.86907e-15 3.11877e-15
7686.83 2.87018e-15 3.12029e-15
7694.51 2.8713e-15 3.12182e-15
7702.21 2.87241e-15 3.12335e-15
7709.91 2.87353e-15 3.12487e-15
7717.62 2.87464e-15 3.1264e-15
7725.34 2.87576e-15 3.12793e-15
7733.06 2.87688e-15 3.12945e-15
7740.8 2.878e-15 3.13098e-15
7748.54 2.87912e-15 3.13251e-15
7756.29 2.88025e-15 3.13404e-15
7764.04 2.88137e-15 3.13557e-15
7771.81 2.88249e-15 3.1371e-15
7779.58 2.88362e-15 3.13863e-15
7787.36 2.88475e-15 3.14016e-15
7795.14 2.88587e-15 3.14169e-15
7802.94 2.887e-15 3.14322e-15
7810.74 2.88813e-15 3.14475e-15
7818.55 2.88927e-15 3.14628e-15
7826.37 2.8904e-15 3.14781e-15
7834.2 2.89153e-15 3.14934e-15
7842.03 2.89267e-15 3.15087e-15
7849.87 2.8938e-15 3.15241e-15
7857.72 2.89494e-15 3.15394e-15
7865.58 2.89608e-15 3.15547e-15
7873.45 2.89722e-15 3.157e-15
7881.32 2.89836e-15 3.15854e-15
7889.2 2.8995e-15 3.16007e-15
7897.09 2.90064e-15 3.16161e-15
7904.99 2.90179e-15 3.16314e-15
7912.89 2.90293e-15 3.16468e-15
7920.81 2.90408e-15 3.16621e-15
7928.73 2.90522e-15 3.16775e-15
7936.66 2.90637e-15 3.16928e-15
7944.59 2.90752e-15 3.17082e-15
7952.54 2.90867e-15 3.17236e-15
7960.49 2.90983e-15 3.17389e-15
7968.45 2.91098e-15 3.17543e-15
7976.42 2.91213e-15 3.17697e-15
7984.4 2.91329e-15 3.1785e-15
7992.38 2.91445e-15 3.18004e-15
8000.37 2.9156e-15 3.18158e-15
8008.37 2.91659e-15 3.18312e-15
8016.38 2.91759e-15 3.18466e-15
8024.4 2.91859e-15 3.1862e-15
8032.42 2.91959e-15 3.18774e-15
8040.45 2.92059e-15 3.18928e-15
8048.49 2.92159e-15 3.19082e-15
8056.54 2.92259e-15 3.19236e-15
8064.6 2.9236e-15 3.1939e-15
8072.66 2.9246e-15 3.19544e-15
8080.74 2.92561e-15 3.19698e-15
8088.82 2.92662e-15 3.19852e-15
8096.91 2.92762e-15 3.20006e-15
8105 2.92863e-15 3.20161e-15
8113.11 2.92964e-15 3.20315e-15
8121.22 2.93065e-15 3.20469e-15
8129.34 2.93166e-15 3.20624e-15
8137.47 2.93268e-15 3.20778e-15
8145.61 2.93369e-15 3.20932e-15
8153.75 2.93471e-15 3.21087e-15
8161.91 2.93572e-15 3.21241e-15
8170.07 2.93674e-15 3.21396e-15
8178.24 2.93776e-15 3.2155e-15
8186.42 2.93878e-15 3.21705e-15
8194.61 2.9398e-15 3.21859e-15
8202.8 2.94082e-15 3.22014e-15
8211 2.94184e-15 3.22169e-15
8219.21 2.94286e-15 3.22323e-15
8227.43 2.94389e-15 3.22478e-15
8235.66 2.94491e-15 3.22633e-15
8243.9 2.94594e-15 3.22787e-15
8252.14 2.94696e-15 3.22942e-15
8260.39 2.94799e-15 3.23097e-15
8268.65 2.94902e-15 3.23252e-15
8276.92 2.95005e-15 3.23407e-15
8285.2 2.95108e-15 3.23561e-15
8293.48 2.95212e-15 3.23716e-15
8301.78 2.95315e-15 3.23871e-15
8310.08 2.95418e-15 3.24026e-15
8318.39 2.95522e-15 3.24181e-15
8326.71 2.95625e-15 3.24336e-15
8335.03 2.95729e-15 3.24491e-15
8343.37 2.95833e-15 3.24647e-15
8351.71 2.95937e-15 3.24802e-15
8360.06 2.96041e-15 3.24957e-15
8368.42 2.96145e-15 3.25112e-15
8376.79 2.96249e-15 3.25267e-15
8385.17 2.96354e-15 3.25422e-15
8393.55 2.96458e-15 3.25578e-15
8401.95 2.96563e-15 3.25733e-15
8410.35 2.96668e-15 3.25888e-15
8418.76 2.96772e-15 3.26044e-15
8427.18 2.96877e-15 3.26199e-15
8435.61 2.96982e-15 3.26355e-15
8444.04 2.97087e-15 3.2651e-15
8452.49 2.97193e-15 3.26665e-15
8460.94 2.97298e-15 3.26821e-15
8469.4 2.97403e-15 3.26976e-15
8477.87 2.97509e-15 3.27132e-15
8486.35 2.97614e-15 3.27288e-15
8494.83 2.9772e-15 3.27443e-15
8503.33 2.97826e-15 3.27599e-15
8511.83 2.97932e-15 3.27755e-15
8520.34 2.98038e-15 3.2791e-15
8528.86 2.98144e-15 3.28066e-15
8537.39 2.9825e-15 3.28222e-15
8545.93 2.98357e-15 3.28378e-15
8554.48 2.98463e-15 3.28533e-15
8563.03 2.9857e-15 3.28689e-15
8571.59 2.98677e-15 3.28845e-15
8580.16 2.98783e-15 3.29001e-15
8588.74 2.9889e-15 3.29157e-15
8597.33 2.98997e-15 3.29313e-15
8605.93 2.99104e-15 3.29469e-15
8614.54 2.99212e-15 3.29625e-15
8623.15 2.99319e-15 3.29781e-15
8631.77 2.99426e-15 3.29937e-15
8640.41 2.99534e-15 3.30093e-15
8649.05 2.99642e-15 3.30249e-15
8657.7 2.99749e-15 3.30405e-15
8666.35 2.99857e-15 3.30562e-15
8675.02 2.99965e-15 3.30718e-15
8683.69 3.00073e-15 3.30874e-15
8692.38 3.00181e-15 3.3103e-15
8701.07 3.0029e-15 3.31187e-15
8709.77 3.00398e-15 3.31343e-15
8718.48 3.00507e-15 3.31499e-15
8727.2 3.00615e-15 3.31656e-15
8735.93 3.00724e-15 3.31812e-15
8744.66 3.00833e-15 3.31968e-15
8753.41 3.00942e-15 3.32125e-15
8762.16 3.01051e-15 3.32281e-15
8770.92 3.0116e-15 3.32438e-15
8779.69 3.01269e-15 3.32594e-15
8788.47 3.01379e-15 3.32751e-15
8797.26 3.01488e-15 3.32907e-15
8806.06 3.01598e-15 3.33064e-15
8814.87 3.01708e-15 3.33221e-15
8823.68 3.01817e-15 3.33377e-15
8832.5 3.01927e-15 3.33534e-15
8841.34 3.02037e-15 3.33691e-15
8850.18 3.02148e-15 3.33848e-15
8859.03 3.02258e-15 3.34004e-15
8867.89 3.02368e-15 3.34161e-15
8876.76 3.02479e-15 3.34318e-15
8885.63 3.02589e-15 3.34475e-15
8894.52 3.027e-15 3.34632e-15
8903.41 3.02811e-15 3.34789e-15
8912.32 3.02922e-15 3.34946e-15
8921.23 3.03033e-15 3.35102e-15
8930.15 3.03144e-15 3.35259e-15
8939.08 3.03255e-15 3.35416e-15
8948.02 3.03367e-15 3.35574e-15
8956.97 3.03478e-15 3.35731e-15
8965.92 3.0359e-15 3.35888e-15
8974.89 3.03701e-15 3.36045e-15
8983.86 3.03813e-15 3.36202e-15
8992.85 3.03925e-15 3.36359e-15
9001.84 3.04034e-15 3.36516e-15
9010.84 3.04132e-15 3.36674e-15
9019.85 3.04229e-15 3.36831e-15
9028.87 3.04327e-15 3.36988e-15
9037.9 3.04425e-15 3.37145e-15
9046.94 3.04523e-15 3.37303e-15
9055.99 3.04621e-15 3.3746e-15
9065.04 3.0472e-15 3.37617e-15
9074.11 3.04818e-15 3.37775e-15
9083.18 3.04916e-15 3.37932e-15
9092.27 3.05015e-15 3.3809e-15
9101.36 3.05113e-15 3.38247e-15
9110.46 3.05212e-15 3.38405e-15
9119.57 3.05311e-15 3.38562e-15
9128.69 3.0541e-15 3.3872e-15
9137.82 3.05509e-15 3.38877e-15
9146.96 3.05608e-15 3.39035e-15
9156.1 3.05707e-15 3.39192e-15
9165.26 3.05806e-15 3.3935e-15
9174.42 3.05906e-15 3.39508e-15
9183.6 3.06005e-15 3.39666e-15
9192.78 3.06105e-15 3.39823e-15
9201.97 3.06204e-15 3.39981e-15
9211.18 3.06304e-15 3.40139e-15
9220.39 3.06404e-15 3.40297e-15
9229.61 3.06504e-15 3.40454e-15
9238.84 3.06604e-15 3.40612e-15
9248.08 3.06704e-15 3.4077e-15
9257.32 3.06805e-15 3.40928e-15
9266.58 3.06905e-15 3.41086e-15
9275.85 3.07005e-15 3.41244e-15
9285.12 3.07106e-15 3.41402e-15
9294.41 3.07207e-15 3.4156e-15
9303.7 3.07308e-15 3.41718e-15
9313.01 3.07408e-15 3.41876e-15
9322.32 3.07509e-15 3.42034e-15
9331.64 3.07611e-15 3.42192e-15
9340.97 3.07712e-15 3.4235e-15
9350.32 3.07813e-15 3.42508e-15
9359.67 3.07914e-15 3.42667e-15
9369.03 3.08016e-15 3.42825e-15
9378.39 3.08118e-15 3.42983e-15
9387.77 3.08219e-15 3.43141e-15
9397.16 3.08321e-15 3.43299e-15
9406.56 3.08423e-15 3.43458e-15
9415.96 3.08525e-15 3.43616e-15
9425.38 3.08627e-15 3.43774e-15
9434.81 3.08729e-15 3.43933e-15
9444.24 3.08832e-15 3.44091e-15
9453.68 3.08934e-15 3.4425e-15
9463.14 3.09036e-15 3.44408e-15
9472.6 3.09139e-15 3.44566e-15
9482.07 3.09242e-15 3.44725e-15
9491.56 3.09345e-15 3.44883e-15
9501.05 3.09448e-15 3.45042e-15
9510.55 3.09551e-15 3.452e-15
9520.06 3.09654e-15 3.45359e-15
9529.58 3.09757e-15 3.45518e-15
9539.11 3.0986e-15 3.45676e-15
9548.65 3.09964e-15 3.45835e-15
9558.2 3.10067e-15 3.45993e-15
9567.76 3.10171e-15 3.46152e-15
9577.32 3.10275e-15 3.46311e-15
9586.9 3.10379e-15 3.4647e-15
9596.49 3.10483e-15 3.46628e-15
9606.08 3.10587e-15 3.46787e-15
9615.69 3.10691e-15 3.46946e-15
9625.31 3.10795e-15 3.47105e-15
9634.93 3.10899e-15 3.47264e-15
9644.57 3.11004e-15 3.47422e-15
9654.21 3.11108e-15 3.47581e-15
9663.86 3.11213e-15 3.4774e-15
9673.53 3.11318e-15 3.47899e-15
9683.2 3.11423e-15 3.48058e-15
9692.88 3.11528e-15 3.48217e-15
9702.58 3.11633e-15 3.48376e-15
9712.28 3.11738e-15 3.48535e-15
9721.99 3.11844e-15 3.48694e-15
9731.71 3.11949e-15 3.48853e-15
9741.45 3.12054e-15 3.49012e-15
9751.19 3.1216e-15 3.49171e-15
9760.94 3.12266e-15 3.49331e-15
9770.7 3.12372e-15 3.4949e-15
9780.47 3.12478e-15 3.49649e-15
9790.25 3.12584e-15 3.49808e-15
9800.04 3.1269e-15 3.49967e-15
9809.84 3.12796e-15 3.50127e-15
9819.65 3.12903e-15 3.50286e-15
9829.47 3.13009e-15 3.50445e-15
9839.3 3.13116e-15 3.50604e-15
9849.14 3.13222e-15 3.50764e-15
9858.99 3.13329e-15 3.50923e-15
9868.85 3.13436e-15 3.51082e-15
9878.72 3.13543e-15 3.51242e-15
9888.6 3.1365e-15 3.51401e-15
9898.48 3.13757e-15 3.51561e-15
9908.38 3.13865e-15 3.5172e-15
9918.29 3.13972e-15 3.5188e-15
9928.21 3.1408e-15 3.52039e-15
9938.14 3.14187e-15 3.52199e-15
9948.08 3.14295e-15 3.52358e-15
9958.02 3.14403e-15 3.52518e-15
9967.98 3.14511e-15 3.52677e-15
9977.95 3.14619e-15 3.52837e-15
9987.93 3.14727e-15 3.52997e-15
9997.92 3.14836e-15 3.53156e-15
10007.9 3.14912e-15 3.53316e-15
10017.9 3.1498e-15 3.53476e-15
10027.9 3.15047e-15 3.53635e-15
10038 3.15115e-15 3.53795e-15
10048 3.15183e-15 3.53955e-15
10058.1 3.15251e-15 3.54115e-15
10068.1 3.15319e-15 3.54274e-15
10078.2 3.15387e-15 3.54434e-15
10088.3 3.15456e-15 3.54594e-15
10098.3 3.15524e-15 3.54754e-15
10108.4 3.15592e-15 3.54914e-15
10118.6 3.15661e-15 3.55074e-15
10128.7 3.15729e-15 3.55233e-15
10138.8 3.15798e-15 3.55393e-15
10148.9 3.15866e-15 3.55553e-15
10159.1 3.15935e-15 3.55713e-15
10169.2 3.16004e-15 3.55873e-15
10179.4 3.16073e-15 3.56033e-15
10189.6 3.16142e-15 3.56193e-15
10199.8 3.16211e-15 3.56353e-15
10210 3.1628e-15 3.56514e-15
10220.2 3.16349e-15 3.56674e-15
10230.4 3.16418e-15 3.56834e-15
10240.6 3.16487e-15 3.56994e-15
10250.9 3.16557e-15 3.57154e-15
10261.1 3.16626e-15 3.57314e-15
10271.4 3.16695e-15 3.57474e-15
10281.7 3.16765e-15 3.57635e-15
10292 3.16834e-15 3.57795e-15
10302.2 3.16904e-15 3.57955e-15
10312.5 3.16974e-15 3.58115e-15
10322.9 3.17044e-15 3.58276e-15
10333.2 3.17114e-15 3.58436e-15
10343.5 3.17184e-15 3.58596e-15
10353.9 3.17254e-15 3.58757e-15
10364.2 3.17324e-15 3.58917e-15
10374.6 3.17394e-15 3.59077e-15
10384.9 3.17464e-15 3.59238e-15
10395.3 3.17534e-15 3.59398e-15
10405.7 3.17605e-15 3.59558e-15
